"Time","cluster","namespace","node","pod","type","Value"
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-github-inven-collector-rrzzircjrsrhomubz-68bf995d94d4vlk,CPU,0.00020510820048441487
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-github-inven-collector-samuel-v3-aobbckcbrsriokumz-dmbwd,CPU,0.00020503778052434376
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-github-inven-collector-vmaauacqosxsnksmo-75cb8547b8j954k,CPU,0.00020492399160346257
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-spaceone-member-inven-collector-nkllsgcqzixcofxg-5fbkvgw,CPU,0.00020401947796259707
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-43-96.ap-northeast-2.compute.internal,plugin-spaceone-dynamic-ui-collector-rrzzircjrsbfokio-6bb56zx6j,CPU,0.00020194287482570148
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,supervisor-scheduler-7766744c56-jxjhs,CPU,0.0002015898289208816
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-45-197.ap-northeast-2.compute.internal,redis-65ffbcbfdf-zx4nz,CPU,0.0002006059578394553
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-566dbba0ca3c-dovvcbiniocexcjn-7b5dc9c997-2hfqv,CPU,0.00019758844532618948
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,board-75b78d7b89-zxh9k,CPU,0.00019732612143672775
1701356399000,cloudone-dev-v1-eks-cluster,dev-portal,ip-172-16-40-247.ap-northeast-2.compute.internal,service-portal-api-worker-978d5d8f-r9nkb,CPU,0.00019662954746940993
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,notification-546d67b574-ftd8t,CPU,0.00019542168581860312
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,config-5c6df5f8fd-d2tgm,CPU,0.00019486580155381343
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,plugin-7b87495685-sv77m,CPU,0.00019300978753389208
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-jenkins-inven-collector-qrlligieixudhlw-5fd86c6dd6-pctzk,CPU,0.0001929392525423822
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-shd-inven-collector-nkllskiqixcbxirg-5b57964464gvgws,CPU,0.0001910709671702663
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,file-manager-549d5b9568-xnk65,CPU,0.00019065783624954254
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,monitoring-5787fd6cf6-8mxl5,CPU,0.00019059437082217672
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,notification-worker-7dbc948bcd-md5sh,CPU,0.0001829299338672717
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,secret-66f54749d9-jffr7,CPU,0.0001815966447426586
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6d985b5fbb-kgjn2,RAM,0.0001806672191619873
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-18-41.ap-northeast-2.compute.internal,castai-agent-cpvpa-f7b6678d5-zh94t,CPU,0.00017521709836397585
1701356399000,cloudone-dev-v1-eks-cluster,spinnaker,ip-172-16-43-218.ap-northeast-2.compute.internal,spin-igor-88dbc4bcd-sg2t8,CPU,0.0001692441988326773
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-hyperbilling-cost-datasource-lrllinclhxuosbb-56lh9q9,CPU,0.0001676323854583582
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-prowler-inven-collector-jbkkhxcqzudckwcdd-7d44787fc9tjqw,CPU,0.00016391494274128386
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-5b75c8d68c-mqjbm,RAM,0.00016356243515014648
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-google-cloud-inven-collector-bokkcdtoksbunfvk-794f65cn5j,CPU,0.0001616281020685428
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-google-billing-cost-datasource-gdnnfefxwslfghje-789wrpmt,CPU,0.00016077265239805626
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-prowler-inven-collector-jbkkhxcqbhxfggcjm-565dd8c5b6sf8v,CPU,0.0001605233383353789
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-prowler-inven-collector-orzzivckeunczahxj-7b89f4776bplrj,CPU,0.00016012221840012346
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-google-cloud-inven-collector-dovvcbiniocemtv-5b6f74hzhd5,CPU,0.0001596494086585787
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-51f0e2822122-nkllsqtqxsoukirg-84d5c5bbb6-7tz5j,CPU,0.0001581828717635657
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-cost-explorer-cost-datasource-kgootqtbwsofdha-cztltz,CPU,0.000157710363825549
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-openstack-inven-collector-exlluwiqiwumfqj-5cd5c8687pp576,CPU,0.0001564702781259897
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-sns-mon-webhook-nkllsqtqxsoukdhxb-5f95c98c6f-hbrb4,CPU,0.00015505196728680162
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-cmz52,CPU,0.00015442696237060905
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-slack-noti-protocol-lrllincjfwsqxcbz-fcfb787f8-nprfh,CPU,0.00015433637329784718
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-hcsq5,CPU,0.00015422500486179483
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-email-noti-protocol-wjddfntobsgumxiob-84c4b87d6-s5n7x,CPU,0.00015420282402256404
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-ltv8g,CPU,0.00015370805656734346
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsbxixe-7cbmclnz,CPU,0.00015276865042421192
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-vmaauacqosxsnksmo-75cb8547b8b5pbx,CPU,0.00015242700780130356
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-inven-collector-wjddfvcgfocdsna-684c47c65ctq86d,CPU,0.00015238883651139427
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-samuel-v3-znooijcgxsdhqmcv-5w5b78,CPU,0.00015206718699080091
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-bfc46d09140b-jbkkhktqwsjukfk-5bb454b9c6-clqw4,CPU,0.00015201075818011193
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-member-inven-collector-lrllincdribtvviba-6tm95d,CPU,0.00015175236638059774
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-phd-inven-collector-bokkcdtoksbuohxa-6775446dfd6cxxq,CPU,0.00015154691845827123
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-rrzzircjrsrhomubz-68bf995d94x46kc,CPU,0.00015147637897612533
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-keycloak-identity-auth-rrzzircjrsgszxtbr-64959cc8bd7cs7s,CPU,0.00015147545110452077
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-exlludcqwsmhmvfol-5645c6dcf872khx,CPU,0.00015147103498192776
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-5cdf8d72a7cc-xbmmhrcdksgsnguxl-5f664f9fd4-c5s6x,CPU,0.00015129086190827608
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-samuel-v3-aobbckcbrsriokumz-b9zlb,CPU,0.00015121169713946047
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-dynamic-ui-collector-kgootocbwsvivnfbm-595bhmgg,CPU,0.00015112909322525934
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tvftx,CPU,0.00015109710677178563
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-member-inven-collector-nkllsgcqzixcofxg-5fd96s5,CPU,0.0001509235310822351
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsnvcl-54cf9sp86,CPU,0.00015086356900884728
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-samuel-v3-bokkcwcokszijbsvl-vxvqc,CPU,0.00015064926128800188
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-github-inven-collector-wjddfvcobsrhxunn-845dffdcbb-28fbd,CPU,0.00015038161120386264
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-azure-cost-mgmt-cost-datasource-aobbckcbidsdjimr-5fm8kl8,CPU,0.00014973564495788727
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-9881b9b440a4-orzzivckqsqsznhrj-65cdd678d-dm78z,CPU,0.00014971760219643478
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-7k7lj,CPU,0.000149550539047956
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-aws-phd-inven-collector-bokkcdtoksbuohxa-6775446dfdmkfhg,CPU,0.00014887656317782405
1701356399000,cloudone-dev-v1-eks-cluster,dev-supervisor,ip-172-16-45-197.ap-northeast-2.compute.internal,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-7cv46,CPU,0.00014854263052264157
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6778ffbd44-pqxxm,RAM,0.00014780263519287109
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-5f44b5697b-l55rq,RAM,0.00012758102750778198
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-64fd8cddbf-bthf2,CPU,0.00012709849361644977
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-worker-789c9dd9c6-tcj7l,RAM,0.0001258197021484375
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-786fb8d6c7-7zggk,CPU,0.0001247655780340798
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-67597dc7c9-cskln,RAM,0.00011827338457107544
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-64fd8cddbf-bthf2,RAM,0.0001169927945137024
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-559ddb6b4d-kqxcv,RAM,0.00010624308586120605
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-84d77df4b5-hsr2t,RAM,0.00009812871789932251
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,vizier-pem-jnl6z,RAM,0.000098
1701356399000,cloudone-dev-v1-eks-cluster,px-operator,ip-172-16-40-247.ap-northeast-2.compute.internal,vizier-operator-55ffdd4987-6fwx7,CPU,0.00009516728658113066
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-67597dc7c9-cskln,CPU,0.00009240429995372094
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,newrelic-bundle-newrelic-logging-v24p2,CPU,0.00009141666666666666
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,maintenance-75d89b64b7-gzrlz,RAM,0.00008903068256378173
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-7998556f8d-bbdth,RAM,0.00008468883085250855
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-40-247.ap-northeast-2.compute.internal,newrelic-bundle-nri-kube-events-6d7cc6755c-7s8mr,CPU,0.00008191450568342748
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-8bfb8dccb-42kwh,CPU,0.00008184848390979038
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-579c5bd554-wf74t,CPU,0.00008064649818168632
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-8b8bg,RAM,0.00008031791305541991
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-77599fb589-s4fwl,RAM,0.00007424454975128175
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,vizier-pem-4xtbw,RAM,0.0000735
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-42-76.ap-northeast-2.compute.internal,newrelic-bundle-nrk8s-kubelet-ggsgp,CPU,0.00007313333333333334
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-18-41.ap-northeast-2.compute.internal,redis-85dd988dcd-phk97,CPU,0.00007247471856021629
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-9t497,RAM,0.00006957448959350585
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-767548c75-cjhw5,CPU,0.00006922797598009816
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,newrelic-bundle-newrelic-logging-nfrnz,CPU,0.0000685625
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-45-197.ap-northeast-2.compute.internal,redis-65ffbcbfdf-zx4nz,RAM,0.00006823541688919068
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-676f97dbd5-clwlg,RAM,0.000060738726615905763
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6d985b5fbb-kgjn2,CPU,0.00005494623881813874
1701356399000,cloudone-dev-v1-eks-cluster,newrelic,ip-172-16-45-71.ap-northeast-2.compute.internal,newrelic-bundle-nrk8s-kubelet-8t82s,CPU,0.00005485000000000001
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-p7t85,RAM,0.000053658167362213125
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-5dd49b647c-jff5v,CPU,0.00005256141419518916
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-api-v2-rest-74c8b49cb7-lmnd9,RAM,0.00005254822611832059
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,secret-5856679496-7ljhz,RAM,0.0000505957841873169
1701356399000,cloudone-dev-v1-eks-cluster,castai-agent,ip-172-16-43-218.ap-northeast-2.compute.internal,castai-evictor-6b5c9974d6-p7t85,CPU,0.00004999277675986318
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-api-85b6b87d89-7nv69,RAM,0.00004808103036880493
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-dqzl5,RAM,0.000046550200939178463
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-htklw,RAM,0.00004572943449020386
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-18-41.ap-northeast-2.compute.internal,redis-85dd988dcd-phk97,RAM,0.00004263002777099609
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-96.ap-northeast-2.compute.internal,marketplace-assets-56599bc9df-l4xw6,RAM,0.00004005988883972168
1701356399000,cloudone-dev-v1-eks-cluster,sp1-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,sp1-agent-opencost-7dd58cd576-kds2t,CPU,0.00003846949871303395
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-5bc8dc4cb8-mdpcg,RAM,0.000038132251262664795
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-6778ffbd44-pqxxm,CPU,0.0000366716106577873
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-42-76.ap-northeast-2.compute.internal,kube-proxy-gqn69,CPU,0.00003656666666666667
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,inventory-694f444bff-kpfjd,RAM,0.0000358713583946228
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,inventory-scheduler-bf8d5dd7c-t7gnc,RAM,0.000034145594596862794
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-6b6fbcf5c7-554vn,CPU,0.00003336705207084345
1701356399000,cloudone-dev-v1-eks-cluster,sp1-agent,ip-172-16-40-247.ap-northeast-2.compute.internal,sp1-agent-opencost-7dd58cd576-kds2t,RAM,0.00003129354333877564
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-67ffbb67f7-n6hxw,RAM,0.00003114870357513428
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00002974497985839844
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-5f44b5697b-l55rq,CPU,0.000029296282127073872
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,statistics-scheduler-5d6dcbdd55-hgz5t,RAM,0.000028358873367309566
1701356399000,cloudone-dev-v1-eks-cluster,dev2-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,console-api-v2-rest-5df4dddb48-997dr,RAM,0.000027853534698486323
1701356399000,cloudone-dev-v1-eks-cluster,kube-system,ip-172-16-45-71.ap-northeast-2.compute.internal,kube-proxy-8jtcn,CPU,0.000027425000000000006
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-40-247.ap-northeast-2.compute.internal,docs-7d647c97d7-vx8nk,RAM,0.00002736282253265381
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,repository-c5889446f-j8gfb,RAM,0.00002694391107559204
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-8d764fc78-4rxc5,CPU,0.000026687124553899252
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-7594496778-2k4z4,RAM,0.000026155528545379636
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-858bcfcc77-vgnzx,RAM,0.00002516235160827637
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-776f55c4d4-6glkf,RAM,0.000024660984992980955
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,inventory-scheduler-78bb5f9777-fbj5w,RAM,0.000023673065185546876
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,board-6fd584c4c6-bvsc9,CPU,0.000022362792860185695
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-worker-c94ff5984-m688b,RAM,0.000020827719688415524
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-worker-58bddc9b4c-ltclr,RAM,0.00001973865270614624
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-api-v2-rest-74c8b49cb7-lmnd9,CPU,0.000019666894113454707
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,secret-66b7c8b795-z25cq,RAM,0.000019630706310272215
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,dashboard-7878b9cb5-jgqgh,RAM,0.00001946395015716553
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-scheduler-574755844-qkk8t,RAM,0.000019192565441131592
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-43-218.ap-northeast-2.compute.internal,identity-5b75c8d68c-mqjbm,CPU,0.000019091640506382034
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-7d86b77ccc-q8txt,RAM,0.000018834800243377683
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-worker-78c6ff94db-wfznc,RAM,0.000018523274421691895
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,file-manager-66d7bcf78b-rdtm9,RAM,0.000018317358493804935
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,notification-68556c775d-w8gpv,RAM,0.000018111442565917968
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,config-677cc8ddd4-d889s,RAM,0.000018000411987304688
1701356399000,cloudone-dev-v1-eks-cluster,docs,ip-172-16-40-247.ap-northeast-2.compute.internal,docs-7d647c97d7-vx8nk,CPU,0.000017839172167962595
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,plugin-8bfb8dccb-42kwh,RAM,0.000017587108135223387
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,console-6f66d8dc56-qdtkt,RAM,0.000017193547725677493
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,identity-5464bf87bd-mlvd7,RAM,0.000016568276405334474
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,monitoring-worker-c94ff5984-m688b,CPU,0.000016115957971541646
1701356399000,cloudone-dev-v1-eks-cluster,dev-spaceone,ip-172-16-40-247.ap-northeast-2.compute.internal,cost-analysis-worker-7454bb645f-8b8bg,CPU,0.000015297912553129144
